DateTime,Buyopen,Buyhigh,Buylow,Buyclose
2016-12-29 16:15:00,1.04863,1.04875,1.04848,1.04849
2016-12-29 16:20:00,1.0485,1.04852,1.04845,1.04849
2016-12-29 16:25:00,1.04849,1.04876,1.04848,1.04875
2016-12-29 16:30:00,1.04873,1.04881,1.04871,1.04881
2016-12-29 16:35:00,1.04882,1.04908,1.04882,1.04908
2016-12-29 16:40:00,1.04908,1.04924,1.04901,1.0491
2016-12-29 16:45:00,1.04909,1.04914,1.04894,1.04908
2016-12-29 16:50:00,1.04907,1.04907,1.04893,1.04894
2016-12-29 16:55:00,1.04896,1.04908,1.04882,1.04882
2016-12-29 17:00:00,1.04876,1.0489,1.04849,1.0487
2016-12-29 17:05:00,1.0487,1.04872,1.04834,1.04858
2016-12-29 17:10:00,1.04857,1.04865,1.04846,1.04865
2016-12-29 17:15:00,1.04865,1.04871,1.04857,1.04866
2016-12-29 17:20:00,1.04862,1.04882,1.04862,1.04882
2016-12-29 17:25:00,1.04881,1.04888,1.0488,1.04885
2016-12-29 17:30:00,1.04882,1.0489,1.04882,1.04886
2016-12-29 17:35:00,1.04884,1.04922,1.04874,1.04896
2016-12-29 17:40:00,1.04899,1.04922,1.04894,1.04915
2016-12-29 17:45:00,1.04913,1.04914,1.04907,1.04907
2016-12-29 17:50:00,1.04913,1.04925,1.04913,1.04918
2016-12-29 17:55:00,1.04917,1.04923,1.04914,1.04914
2016-12-29 18:00:00,1.04919,1.0494,1.04904,1.04904
2016-12-29 18:05:00,1.04891,1.04898,1.04842,1.04886
2016-12-29 18:10:00,1.04886,1.04931,1.04875,1.04923
2016-12-29 18:15:00,1.04924,1.04942,1.04906,1.04935
2016-12-29 18:20:00,1.04935,1.05151,1.04934,1.0515
2016-12-29 18:25:00,1.0515,1.05181,1.0511,1.0513
2016-12-29 18:30:00,1.05129,1.05169,1.05118,1.05168
2016-12-29 18:35:00,1.05168,1.05916,1.05139,1.05873
2016-12-29 18:40:00,1.05898,1.06534,1.05629,1.05661
2016-12-29 18:45:00,1.05661,1.05948,1.05661,1.05944
2016-12-29 18:50:00,1.05947,1.06262,1.05794,1.05802
2016-12-29 18:55:00,1.05802,1.0581,1.05627,1.05652
2016-12-29 19:00:00,1.05651,1.05789,1.0563,1.05635
2016-12-29 19:05:00,1.05635,1.05744,1.05475,1.05529
2016-12-29 19:10:00,1.05528,1.05591,1.05516,1.05565
2016-12-29 19:15:00,1.05565,1.0565,1.05545,1.05584
2016-12-29 19:20:00,1.05584,1.05584,1.05535,1.05558
2016-12-29 19:25:00,1.05557,1.05582,1.05537,1.05566
2016-12-29 19:30:00,1.05561,1.05564,1.0551,1.05518
2016-12-29 19:35:00,1.05516,1.05641,1.05516,1.05598
2016-12-29 19:40:00,1.056,1.05602,1.05507,1.05529
2016-12-29 19:45:00,1.05531,1.05573,1.05515,1.05555
2016-12-29 19:50:00,1.05548,1.05554,1.05501,1.05514
2016-12-29 19:55:00,1.05505,1.05557,1.05426,1.05514
2016-12-29 20:00:00,1.055,1.05641,1.05489,1.05633
2016-12-29 20:05:00,1.05632,1.05723,1.055,1.05521
2016-12-29 20:10:00,1.05522,1.05569,1.05477,1.05528
2016-12-29 20:15:00,1.05529,1.05594,1.05527,1.0557
2016-12-29 20:20:00,1.0557,1.05613,1.05485,1.05532
2016-12-29 20:25:00,1.05531,1.05563,1.05506,1.05534
2016-12-29 20:30:00,1.05534,1.05549,1.05499,1.05536
2016-12-29 20:35:00,1.05535,1.05549,1.05484,1.05489
2016-12-29 20:40:00,1.05493,1.05503,1.05469,1.05479
2016-12-29 20:45:00,1.05484,1.05512,1.05478,1.05505
2016-12-29 20:50:00,1.05505,1.05512,1.05469,1.05475
2016-12-29 20:55:00,1.05475,1.05477,1.05436,1.0545
2016-12-29 21:00:00,1.05449,1.05471,1.0544,1.05451
2016-12-29 21:05:00,1.05449,1.05449,1.05373,1.05394
2016-12-29 21:10:00,1.05393,1.05409,1.05363,1.05372
2016-12-29 21:15:00,1.05372,1.05439,1.05372,1.05413
2016-12-29 21:20:00,1.05414,1.05436,1.05409,1.0542
2016-12-29 21:25:00,1.05419,1.05419,1.05358,1.05385
2016-12-29 21:30:00,1.05381,1.05421,1.05379,1.05387
2016-12-29 21:35:00,1.05385,1.05391,1.05318,1.05321
2016-12-29 21:40:00,1.05322,1.05353,1.05318,1.05352
2016-12-29 21:45:00,1.0535,1.05362,1.05342,1.05346
2016-12-29 21:50:00,1.05347,1.05347,1.05299,1.0531
2016-12-29 21:55:00,1.0531,1.05351,1.05301,1.05338
2016-12-29 22:00:00,1.05339,1.05372,1.05315,1.05359
2016-12-29 22:05:00,1.05359,1.05359,1.05296,1.05305
2016-12-29 22:10:00,1.05306,1.05327,1.05299,1.05325
2016-12-29 22:15:00,1.05331,1.05335,1.05272,1.05284
2016-12-29 22:20:00,1.05284,1.05302,1.0524,1.05268
2016-12-29 22:25:00,1.05269,1.05269,1.05219,1.05226
2016-12-29 22:30:00,1.05226,1.0524,1.05217,1.05217
2016-12-29 22:35:00,1.05217,1.05245,1.05204,1.05237
2016-12-29 22:40:00,1.05241,1.05281,1.05225,1.05254
2016-12-29 22:45:00,1.05254,1.05278,1.05247,1.05277
2016-12-29 22:50:00,1.0528,1.053,1.05276,1.05285
2016-12-29 22:55:00,1.05284,1.05307,1.05258,1.05294
2016-12-29 23:00:00,1.05296,1.05321,1.05285,1.05288
2016-12-29 23:05:00,1.0529,1.05295,1.05219,1.05233
2016-12-29 23:10:00,1.05235,1.05263,1.05217,1.05261
2016-12-29 23:15:00,1.05261,1.05266,1.05232,1.05245
2016-12-29 23:20:00,1.05244,1.05283,1.05236,1.05281
2016-12-29 23:25:00,1.0528,1.05301,1.05271,1.05292
2016-12-29 23:30:00,1.05291,1.05332,1.0528,1.05309
2016-12-29 23:35:00,1.05307,1.05314,1.05283,1.05306
2016-12-29 23:40:00,1.05304,1.05309,1.0525,1.05286
2016-12-29 23:45:00,1.05283,1.05312,1.05276,1.053
2016-12-29 23:50:00,1.05301,1.05305,1.05241,1.05246
2016-12-29 23:55:00,1.05245,1.05296,1.05245,1.05291
2016-12-30 00:00:00,1.0529,1.05325,1.05282,1.05288
2016-12-30 00:05:00,1.05287,1.05306,1.0528,1.05295
2016-12-30 00:10:00,1.05296,1.05332,1.05296,1.05301
2016-12-30 00:15:00,1.05301,1.05323,1.05297,1.05322
2016-12-30 00:20:00,1.05323,1.05349,1.05316,1.05346
2016-12-30 00:25:00,1.05347,1.05348,1.053,1.053
2016-12-30 00:30:00,1.05301,1.05328,1.05296,1.05327
2016-12-30 00:35:00,1.05328,1.05335,1.05301,1.05301
2016-12-30 00:40:00,1.05301,1.05341,1.05301,1.05328
2016-12-30 00:45:00,1.05335,1.05342,1.05316,1.05321
2016-12-30 00:50:00,1.0532,1.05392,1.05312,1.05376
2016-12-30 00:55:00,1.05374,1.05385,1.05358,1.0536
2016-12-30 01:00:00,1.05359,1.05394,1.05359,1.05375
2016-12-30 01:05:00,1.0538,1.05416,1.05378,1.05389
2016-12-30 01:10:00,1.0539,1.05441,1.05389,1.05436
2016-12-30 01:15:00,1.05436,1.05436,1.05405,1.05409
2016-12-30 01:20:00,1.0541,1.0541,1.05379,1.0538
2016-12-30 01:25:00,1.0538,1.054,1.05365,1.05399
2016-12-30 01:30:00,1.054,1.05465,1.05373,1.05397
2016-12-30 01:35:00,1.05402,1.05412,1.05366,1.05388
2016-12-30 01:40:00,1.05387,1.05392,1.05308,1.05315
2016-12-30 01:45:00,1.05314,1.05319,1.05222,1.05243
2016-12-30 01:50:00,1.05243,1.05255,1.05243,1.05247
2016-12-30 01:55:00,1.05246,1.05264,1.05241,1.05256
2016-12-30 02:00:00,1.05258,1.05322,1.05251,1.05304
2016-12-30 02:05:00,1.05305,1.05338,1.05298,1.0532
2016-12-30 02:10:00,1.05325,1.0533,1.05293,1.05316
2016-12-30 02:15:00,1.05319,1.05361,1.05304,1.05342
2016-12-30 02:20:00,1.05345,1.05359,1.05283,1.05283
2016-12-30 02:25:00,1.05281,1.05292,1.05249,1.05258
2016-12-30 02:30:00,1.05257,1.0529,1.05239,1.05246
2016-12-30 02:35:00,1.05245,1.05288,1.05234,1.05256
2016-12-30 02:40:00,1.05257,1.05264,1.05204,1.05219
2016-12-30 02:45:00,1.05218,1.05223,1.05116,1.05118
2016-12-30 02:50:00,1.05119,1.05137,1.05074,1.05103
2016-12-30 02:55:00,1.05104,1.05121,1.05056,1.0507
2016-12-30 03:00:00,1.05069,1.05133,1.05066,1.0509
2016-12-30 03:05:00,1.05089,1.05122,1.05086,1.05097
2016-12-30 03:10:00,1.05096,1.05156,1.05084,1.05152
2016-12-30 03:15:00,1.05154,1.05168,1.05109,1.05115
2016-12-30 03:20:00,1.05115,1.05149,1.05094,1.05105
2016-12-30 03:25:00,1.05106,1.05173,1.05094,1.05171
2016-12-30 03:30:00,1.05167,1.05195,1.05158,1.05178
2016-12-30 03:35:00,1.05177,1.05222,1.05177,1.05204
2016-12-30 03:40:00,1.05205,1.0523,1.05191,1.05219
2016-12-30 03:45:00,1.05217,1.05254,1.05204,1.05224
2016-12-30 03:50:00,1.05223,1.05282,1.05213,1.05273
2016-12-30 03:55:00,1.05269,1.05272,1.05201,1.05214
2016-12-30 04:00:00,1.05215,1.05386,1.05207,1.05342
2016-12-30 04:05:00,1.05344,1.05377,1.05305,1.0535
2016-12-30 04:10:00,1.05347,1.05361,1.05327,1.05337
2016-12-30 04:15:00,1.05337,1.05595,1.05319,1.05595
2016-12-30 04:20:00,1.05598,1.05607,1.05482,1.05555
2016-12-30 04:25:00,1.05553,1.05553,1.05473,1.05495
2016-12-30 04:30:00,1.05497,1.0564,1.05469,1.05591
2016-12-30 04:35:00,1.05592,1.05618,1.05529,1.05534
2016-12-30 04:40:00,1.05536,1.05592,1.05521,1.05552
2016-12-30 04:45:00,1.05553,1.05662,1.05543,1.05617
2016-12-30 04:50:00,1.05618,1.05685,1.05615,1.05674
2016-12-30 04:55:00,1.05673,1.05914,1.0564,1.05888
2016-12-30 05:00:00,1.05887,1.05902,1.05807,1.05814
2016-12-30 05:05:00,1.05814,1.05817,1.05733,1.0575
2016-12-30 05:10:00,1.05747,1.05785,1.05682,1.05688
2016-12-30 05:15:00,1.0569,1.05693,1.05634,1.05689
2016-12-30 05:20:00,1.0569,1.05691,1.05616,1.05638
2016-12-30 05:25:00,1.05639,1.05641,1.05548,1.05549
2016-12-30 05:30:00,1.05549,1.05579,1.0551,1.05575
2016-12-30 05:35:00,1.05576,1.05674,1.05564,1.05586
2016-12-30 05:40:00,1.05586,1.05603,1.0557,1.05596
2016-12-30 05:45:00,1.05594,1.05603,1.05553,1.05559
2016-12-30 05:50:00,1.05558,1.05575,1.05528,1.05531
2016-12-30 05:55:00,1.05532,1.05535,1.05439,1.05472
2016-12-30 06:00:00,1.05474,1.05474,1.05397,1.05426
2016-12-30 06:05:00,1.05427,1.0547,1.05418,1.05439
2016-12-30 06:10:00,1.05437,1.05438,1.05402,1.05406
2016-12-30 06:15:00,1.05406,1.05493,1.054,1.05456
2016-12-30 06:20:00,1.05455,1.05484,1.05419,1.05423
2016-12-30 06:25:00,1.05425,1.05526,1.05425,1.05499
2016-12-30 06:30:00,1.05497,1.0551,1.05489,1.05509
2016-12-30 06:35:00,1.05506,1.05564,1.05487,1.0556
2016-12-30 06:40:00,1.05565,1.05614,1.05564,1.05587
2016-12-30 06:45:00,1.05588,1.05609,1.05551,1.05554
2016-12-30 06:50:00,1.05552,1.05575,1.05533,1.0555
2016-12-30 06:55:00,1.0555,1.05612,1.0553,1.05593
2016-12-30 07:00:00,1.05594,1.05597,1.05554,1.05558
2016-12-30 07:05:00,1.05556,1.05676,1.05549,1.05654
2016-12-30 07:10:00,1.05656,1.05708,1.05647,1.0567
2016-12-30 07:15:00,1.05672,1.05689,1.05539,1.05557
2016-12-30 07:20:00,1.05558,1.0557,1.05502,1.05513
2016-12-30 07:25:00,1.05513,1.05518,1.05473,1.05502
2016-12-30 07:30:00,1.05503,1.05504,1.05448,1.05476
2016-12-30 07:35:00,1.05478,1.05506,1.05442,1.05469
2016-12-30 07:40:00,1.0547,1.05531,1.0546,1.0553
2016-12-30 07:45:00,1.05531,1.05541,1.05477,1.05486
2016-12-30 07:50:00,1.05486,1.05496,1.05456,1.05466
2016-12-30 07:55:00,1.05469,1.05471,1.05358,1.05378
2016-12-30 08:00:00,1.05383,1.05386,1.05348,1.0536
2016-12-30 08:05:00,1.05359,1.05395,1.05354,1.05382
2016-12-30 08:10:00,1.05382,1.05437,1.05379,1.05405
2016-12-30 08:15:00,1.05409,1.05414,1.05361,1.05401
2016-12-30 08:20:00,1.05398,1.05456,1.05392,1.05454
2016-12-30 08:25:00,1.05451,1.05452,1.05402,1.05416
2016-12-30 08:30:00,1.05416,1.05434,1.05397,1.05398
2016-12-30 08:35:00,1.054,1.05432,1.05377,1.05429
2016-12-30 08:40:00,1.05429,1.05528,1.05419,1.05528
2016-12-30 08:45:00,1.05527,1.05537,1.0543,1.05438
2016-12-30 08:50:00,1.05438,1.0549,1.05404,1.05421
2016-12-30 08:55:00,1.05424,1.05441,1.05397,1.05435
2016-12-30 09:00:00,1.05437,1.05437,1.0535,1.05402
2016-12-30 09:05:00,1.05404,1.05495,1.05397,1.05483
2016-12-30 09:10:00,1.0548,1.05483,1.05422,1.05459
2016-12-30 09:15:00,1.05459,1.05526,1.05455,1.05491
2016-12-30 09:20:00,1.0549,1.05523,1.05478,1.055
2016-12-30 09:25:00,1.05501,1.05501,1.05357,1.05363
2016-12-30 09:30:00,1.05365,1.05403,1.05297,1.05304
2016-12-30 09:35:00,1.05302,1.05335,1.05251,1.05312
2016-12-30 09:40:00,1.05313,1.0539,1.05305,1.05387
2016-12-30 09:45:00,1.05388,1.05437,1.05377,1.0542
2016-12-30 09:50:00,1.05419,1.05513,1.05407,1.05501
2016-12-30 09:55:00,1.05499,1.0552,1.05477,1.055
2016-12-30 10:00:00,1.05498,1.05498,1.05436,1.05467
2016-12-30 10:05:00,1.05468,1.05615,1.05466,1.05554
2016-12-30 10:10:00,1.05553,1.05589,1.05503,1.0551
2016-12-30 10:15:00,1.05511,1.05586,1.05503,1.05569
2016-12-30 10:20:00,1.05569,1.05671,1.05566,1.05611
2016-12-30 10:25:00,1.0561,1.05667,1.05597,1.05652
2016-12-30 10:30:00,1.05654,1.0567,1.05609,1.0566
2016-12-30 10:35:00,1.05661,1.05676,1.05608,1.05612
2016-12-30 10:40:00,1.05614,1.0576,1.05614,1.0576
2016-12-30 10:45:00,1.0576,1.05773,1.05742,1.05754
2016-12-30 10:50:00,1.05753,1.05754,1.05606,1.05622
2016-12-30 10:55:00,1.05621,1.05688,1.0538,1.05478
2016-12-30 11:00:00,1.05474,1.05565,1.05433,1.0552
2016-12-30 11:05:00,1.05521,1.0557,1.0547,1.05556
2016-12-30 11:10:00,1.05555,1.05586,1.05528,1.05569
2016-12-30 11:15:00,1.05568,1.05621,1.05544,1.0561
2016-12-30 11:20:00,1.05612,1.05644,1.0558,1.0558
2016-12-30 11:25:00,1.05579,1.05602,1.05561,1.05563
2016-12-30 11:30:00,1.0556,1.05572,1.05532,1.05543
2016-12-30 11:35:00,1.05544,1.05557,1.05517,1.05546
2016-12-30 11:40:00,1.05544,1.05594,1.05534,1.05573
2016-12-30 11:45:00,1.05572,1.05582,1.05536,1.0556
2016-12-30 11:50:00,1.05561,1.05576,1.05521,1.05536
2016-12-30 11:55:00,1.05537,1.05552,1.05516,1.05516
2016-12-30 12:00:00,1.05513,1.0554,1.05509,1.05531
2016-12-30 12:05:00,1.0553,1.05536,1.05498,1.05503
2016-12-30 12:10:00,1.05503,1.05526,1.05481,1.05499
2016-12-30 12:15:00,1.055,1.05511,1.05438,1.05461
2016-12-30 12:20:00,1.05459,1.05459,1.05387,1.05413
2016-12-30 12:25:00,1.05411,1.05411,1.05375,1.0538
2016-12-30 12:30:00,1.05379,1.05423,1.05379,1.05401
2016-12-30 12:35:00,1.05404,1.05436,1.05376,1.05382
2016-12-30 12:40:00,1.0538,1.05406,1.0534,1.05353
2016-12-30 12:45:00,1.05353,1.05375,1.05318,1.05352
2016-12-30 12:50:00,1.05351,1.05366,1.05332,1.05333
2016-12-30 12:55:00,1.05332,1.05462,1.05288,1.05462
2016-12-30 13:00:00,1.05467,1.05472,1.05321,1.05325
2016-12-30 13:05:00,1.05324,1.05367,1.05292,1.0531
2016-12-30 13:10:00,1.05309,1.05342,1.05296,1.05335
2016-12-30 13:15:00,1.05336,1.05342,1.05315,1.05328
2016-12-30 13:20:00,1.05327,1.05347,1.05323,1.05328
2016-12-30 13:25:00,1.05332,1.05335,1.05278,1.05283
2016-12-30 13:30:00,1.05284,1.05307,1.05265,1.05294
2016-12-30 13:35:00,1.05283,1.05316,1.05279,1.05289
2016-12-30 13:40:00,1.05288,1.05319,1.05277,1.05306
2016-12-30 13:45:00,1.05305,1.05322,1.05278,1.05293
2016-12-30 13:50:00,1.05293,1.05298,1.05253,1.05266
2016-12-30 13:55:00,1.05267,1.05309,1.05259,1.05269
2016-12-30 14:00:00,1.05268,1.053,1.05231,1.05248
2016-12-30 14:05:00,1.05251,1.05262,1.05241,1.05262
2016-12-30 14:10:00,1.05264,1.05275,1.05247,1.05263
2016-12-30 14:15:00,1.05264,1.05268,1.05231,1.05264
2016-12-30 14:20:00,1.05261,1.05266,1.05239,1.05244
2016-12-30 14:25:00,1.05245,1.05256,1.0524,1.05251
2016-12-30 14:30:00,1.05251,1.05305,1.05245,1.05305
2016-12-30 14:35:00,1.05303,1.05322,1.05295,1.05315
2016-12-30 14:40:00,1.05311,1.05311,1.05284,1.05284
2016-12-30 14:45:00,1.05284,1.0531,1.0527,1.05277
2016-12-30 14:50:00,1.05276,1.05291,1.0526,1.05261
2016-12-30 14:55:00,1.05262,1.05358,1.05262,1.05342
2016-12-30 15:00:00,1.05344,1.05347,1.05297,1.05315
2016-12-30 15:05:00,1.05312,1.05316,1.05301,1.05313
2016-12-30 15:10:00,1.05317,1.05334,1.05307,1.05319
2016-12-30 15:15:00,1.05318,1.05323,1.05298,1.05299
2016-12-30 15:20:00,1.05299,1.05321,1.05299,1.05319
2016-12-30 15:25:00,1.05318,1.0532,1.05277,1.05297
2016-12-30 15:30:00,1.05297,1.05299,1.05265,1.05293
2016-12-30 15:35:00,1.05294,1.05346,1.05288,1.05336
2016-12-30 15:40:00,1.05336,1.05362,1.05326,1.05362
2016-12-30 15:45:00,1.05357,1.05361,1.05336,1.05343
2016-12-30 15:50:00,1.05344,1.05376,1.0533,1.05356
2016-12-30 15:55:00,1.05357,1.05358,1.05237,1.05244
2016-12-30 16:00:00,1.05247,1.0525,1.05227,1.05233
2016-12-30 16:05:00,1.05233,1.05238,1.05201,1.05203
2016-12-30 16:10:00,1.05202,1.05211,1.05176,1.05178
2016-12-30 16:15:00,1.05179,1.05186,1.0514,1.05143
2016-12-30 16:20:00,1.05143,1.05198,1.05139,1.0519
2016-12-30 16:25:00,1.05189,1.05198,1.05172,1.05187
2016-12-30 16:30:00,1.05191,1.05191,1.05167,1.05172
2016-12-30 16:35:00,1.05171,1.05191,1.05167,1.05172
2016-12-30 16:40:00,1.05171,1.05172,1.05139,1.0515
2016-12-30 16:45:00,1.05147,1.05172,1.05123,1.0517
2016-12-30 16:50:00,1.05166,1.05184,1.05143,1.05174
2016-12-30 16:55:00,1.05175,1.05334,1.05127,1.05213
